,word1,word2,Score,Ratio,word1_phonetix,word2_phonetix
7935,nails,aml,3.0,50,NAL,ANL
7936,nails,pals,2.0,67,NAL,PAL
7937,nails,vats,3.0,44,NAL,VAT
7938,naratriptan,sumatriptan,3.0,73,NARATRAPTAN,SANATRAPTAN
7939,natalizumab,adalimumab,3.0,76,NATALASANAB,ADALANANAB
7940,nausea,apnea,3.0,55,NAS,APN
7941,nausea,cauda,3.0,55,NAS,CAD
7942,nausea,causes,2.0,67,NAS,CAS
7943,nausea,lasek,3.0,55,NAS,LASAC
7944,nausea,nose,3.0,60,NAS,NAS
7945,neck,cell,3.0,25,NAC,CAL
7946,neck,cheek,3.0,44,NAC,CAC
7947,neck,dexa,3.0,25,NAC,DAX
7948,neck,enema,3.0,44,NAC,ENAN
7949,neck,eye,3.0,29,NAC,E
7950,neck,face,3.0,25,NAC,FAC
7951,neck,fecal,3.0,44,NAC,FACAL
7952,neck,feet,3.0,25,NAC,FAT
7953,neck,gerd,3.0,25,NAC,GAD
7954,neck,hcg,3.0,29,NAC,HCG
7955,neck,head,3.0,25,NAC,HAD
7956,neck,heat,3.0,25,NAC,HAT
7957,neck,heel,3.0,25,NAC,HAL
7958,neck,hicks,3.0,44,NAC,HAC
7959,neck,itch,3.0,25,NAC,ITCH
7960,neck,knee,3.0,50,NAC,NY
7961,neck,leep,3.0,25,NAC,LAP
7962,neck,legs,3.0,25,NAC,LAG
7963,neck,lems,3.0,25,NAC,LAN
7964,neck,mers,3.0,25,NAC,MAR
7965,neck,nerve,3.0,44,NAC,NARV
7966,neck,nf-1,3.0,25,NAC,NF
7967,neck,node,3.0,50,NAC,NAD
7968,neck,nose,3.0,50,NAC,NAS
7969,neck,npd,3.0,29,NAC,NPD
7970,neck,nsclc,3.0,44,NAC,NSCLC
7971,neck,ocd,3.0,29,NAC,OCD
7972,neck,pica,3.0,25,NAC,PAC
7973,neck,prk,3.0,29,NAC,PRC
7974,neck,reye,3.0,25,NAC,RY
7975,neck,seid,3.0,25,NAC,SAD
7976,neck,semg,3.0,25,NAC,SANG
7977,neck,sex,3.0,29,NAC,SAC
7978,neck,tewt,3.0,25,NAC,TAT
7979,neck,wbc,3.0,29,NAC,WBC
7980,neck,ccf,3.0,29,NAC,CF
7981,neck,emr,3.0,29,NAC,ENR
7982,neck,lens,3.0,25,NAC,LAN
7983,neck,men1,3.0,25,NAC,MAN
7984,neck,ocp,3.0,29,NAC,OCP
7985,neck,otc,3.0,29,NAC,OTC
7986,neck,pcf,3.0,29,NAC,PCF
7987,neck,pcp,3.0,29,NAC,PCP
7988,neck,pct,3.0,29,NAC,PCT
7989,neck,pdcd,3.0,25,NAC,PDCD
7990,neck,pep,3.0,29,NAC,PAP
7991,neck,tem,3.0,29,NAC,TAN
7992,necropsy,leprosy,3.0,67,NACRAPSY,LAPRASY
7993,necropsy,necrosis,3.0,75,NACRAPSY,NACRAS
7994,necrosis,fibrosis,3.0,62,NACRAS,FABRAS
7995,necrosis,hidrosis,3.0,62,NACRAS,HADRAS
7996,necrosis,mycosis,3.0,67,NACRAS,MACAS
7997,necrosis,necropsy,3.0,75,NACRAS,NACRAPSY
7998,nefazodone,trazodone,3.0,74,NAFASADAN,TRASADAN
7999,neonatology,dermatology,3.0,73,NANATALAGY,DARNATALAGY
8000,neonatology,hematology,3.0,76,NANATALAGY,HANATALAGY
8001,neoplasm,neoplasms,1.0,94,NAPLASN,NAPLASN
8002,neoplasms,neoplasm,1.0,94,NAPLASN,NAPLASN
8003,nephritis,arthritis,3.0,67,NAFRAT,ARTHRAT
8004,nephritis,blepharitis,3.0,80,NAFRAT,BLAFARAT
8005,nephritis,hepatitis,3.0,67,NAFRAT,HAPATAT
8006,nephritis,typhlitis,3.0,67,NAFRAT,TAFLAT
8007,nephritis,urethritis,3.0,74,NAFRAT,URATHRAT
8008,nephrology,nephrostomy,3.0,76,NAFRALAGY,NAFRASTANY
8009,nephrology,neurology,2.0,84,NAFRALAGY,NARALAGY
8010,nephropathy,neuropathy,2.0,86,NAFRAPATHY,NARAPATHY
8011,nephroptosis,blepharoptosis,3.0,85,NAFRAPTAS,BLAFARAPTAS
8012,nephroptosis,proptosis,3.0,86,NAFRAPTAS,PRAPTAS
8013,nephrostomy,nephrology,3.0,76,NAFRASTANY,NAFRALAGY
8014,nerve,arvd,3.0,44,NARV,ARVD
8015,nerve,cervix,3.0,55,NARV,CARVAC
8016,nerve,eye,3.0,50,NARV,E
8017,nerve,fever,3.0,40,NARV,FAFAR
8018,nerve,gerd,3.0,44,NARV,GAD
8019,nerve,herpes,3.0,55,NARV,HARP
8020,nerve,knee,3.0,67,NARV,NY
8021,nerve,mers,3.0,44,NARV,MAR
8022,nerve,neck,3.0,44,NARV,NAC
8023,nerve,nervosa,3.0,67,NARV,NARVAS
8024,nerve,node,3.0,44,NARV,NAD
8025,nerve,nose,3.0,44,NARV,NAS
8026,nerve,reye,3.0,44,NARV,RY
8027,nerve,sneeze,3.0,55,NARV,SNAS
8028,nerve,sprue,3.0,20,NARV,SPR
8029,nervosa,nerve,3.0,67,NARVAS,NARV
8030,nervosa,neuroma,3.0,71,NARVAS,NARAN
8031,neuro-oncology,neuro-otology,2.0,89,NARANCALAGY,NARATALAGY
8032,neuro-otology,neuro-oncology,2.0,89,NARATALAGY,NARANCALAGY
8033,neuro-otology,neuropathology,3.0,81,NARATALAGY,NARAPATALAGY
8034,neurology,nephrology,2.0,84,NARALAGY,NAFRALAGY
8035,neurology,urology,2.0,88,NARALAGY,URALAGY
8036,neuroma,nervosa,3.0,71,NARAN,NARVAS
8037,neuroma,poroma,3.0,62,NARAN,PARAN
8038,neuropathology,neuro-otology,3.0,81,NARAPATALAGY,NARATALAGY
8039,neuropathy,nephropathy,2.0,86,NARAPATHY,NAFRAPATHY
8040,neutropenia,neutrophilia,3.0,78,NATRAPAN,NATRAFAL
8041,neutrophilia,neutropenia,3.0,78,NATRAFAL,NATRAPAN
8042,newborn,newborns,1.0,93,NABARN,NABARN
8043,newborns,newborn,1.0,93,NABARN,NABARN
8044,nf-1,fit,3.0,29,NF,FAT
8045,nf-1,flu,3.0,29,NF,FL
8046,nf-1,nafld,3.0,44,NF,NAFLD
8047,nf-1,neck,3.0,25,NF,NAC
8048,nf-1,node,3.0,25,NF,NAD
8049,nf-1,nose,3.0,25,NF,NAS
8050,nf-1,npd,3.0,29,NF,NPD
8051,nf-1,wfns,3.0,25,NF,WFN
8052,nf-1,fsh,3.0,29,NF,FS
8053,nf-1,fuo,3.0,29,NF,F
8054,nf-1,men1,3.0,50,NF,MAN
8055,niacin,antacid,3.0,62,NACAN,ANTACAD
8056,niacin,biotin,3.0,50,NACAN,BATAN
8057,niacin,brain,3.0,55,NACAN,BRAN
8058,niacin,enoxacin,3.0,71,NACAN,ENAXACAN
8059,niacin,pain,3.0,60,NACAN,PAN
8060,niacin,statin,3.0,50,NACAN,STATAN
8061,niacin,vitamin,3.0,62,NACAN,VATANAN
8062,nicardipine,nifedipine,3.0,76,NACARDAPAN,NAFADAPAN
8063,nicardipine,nisoldipine,3.0,73,NACARDAPAN,NASALDAPAN
8064,nicotine,biotin,3.0,71,NACATAN,BATAN
8065,nifedipine,nicardipine,3.0,76,NAFADAPAN,NACARDAPAN
8066,nifedipine,nisoldipine,3.0,76,NAFADAPAN,NASALDAPAN
8067,nisoldipine,isradipine,3.0,76,NASALDAPAN,ISRADAPAN
8068,nisoldipine,nicardipine,3.0,73,NASALDAPAN,NACARDAPAN
8069,nisoldipine,nifedipine,3.0,76,NASALDAPAN,NAFADAPAN
8070,nizatidine,azatadine,3.0,74,NASATADAN,ASATADAN
8071,nizatidine,cimetidine,3.0,70,NASATADAN,CANATADAN
8072,nocturia,polyuria,3.0,62,NACTAR,PALAR
8073,node,acne,3.0,50,NAD,ACN
8074,node,aids,3.0,25,NAD,AD
8075,node,ankle,3.0,44,NAD,ANCL
8076,node,ards,3.0,25,NAD,AD
8077,node,bite,3.0,25,NAD,BAT
8078,node,body,2.0,50,NAD,BADY
8079,node,bone,2.0,50,NAD,BAN
8080,node,bowel,3.0,44,NAD,BAL
8081,node,chd,3.0,29,NAD,CHD
8082,node,coli,3.0,25,NAD,CAL
8083,node,coma,3.0,25,NAD,CAN
8084,node,copd,3.0,50,NAD,CAPD
8085,node,eye,3.0,29,NAD,E
8086,node,face,3.0,25,NAD,FAC
8087,node,foot,3.0,25,NAD,FAT
8088,node,gout,3.0,25,NAD,GAT
8089,node,knee,3.0,50,NAD,NY
8090,node,ldpe,3.0,50,NAD,LDP
8091,node,lobe,2.0,50,NAD,LAB
8092,node,lyme,3.0,25,NAD,LAN
8093,node,male,3.0,25,NAD,MAL
8094,node,moles,3.0,44,NAD,MAL
8095,node,neck,3.0,50,NAD,NAC
8096,node,nerve,3.0,44,NAD,NARV
8097,node,nf-1,3.0,25,NAD,NF
8098,node,nodes,1.0,89,NAD,NAD
8099,node,nodule,2.0,80,NAD,NADAL
8100,node,nose,1.0,75,NAD,NAS
8101,node,npd,2.0,57,NAD,NPD
8102,node,oab,3.0,29,NAD,OAB
8103,node,ocd,3.0,57,NAD,OCD
8104,node,osa,3.0,29,NAD,OS
8105,node,powder,3.0,60,NAD,PADAR
8106,node,rape,3.0,25,NAD,RAP
8107,node,rdw,3.0,29,NAD,RDW
8108,node,reye,3.0,25,NAD,RY
8109,node,scle,3.0,25,NAD,SCL
8110,node,std,3.0,29,NAD,STD
8111,node,stds,3.0,25,NAD,STD
8112,node,womb,3.0,25,NAD,WANB
8113,node,yoga,3.0,25,NAD,YAG
8114,node,cte,3.0,29,NAD,CT
8115,node,ocp,3.0,29,NAD,OCP
8116,node,oi,3.0,33,NAD,
8117,node,orf,3.0,29,NAD,ORF
8118,node,otc,3.0,29,NAD,OTC
8119,node,pad,3.0,29,NAD,PAD
8120,node,pda,3.0,29,NAD,PD
8121,node,poag,3.0,25,NAD,PAG
8122,node,tof,3.0,29,NAD,TAF
8123,node,vte,3.0,29,NAD,VT
8124,nodes,aids,3.0,44,NAD,AD
8125,nodes,ards,3.0,44,NAD,AD
8126,nodes,bites,3.0,40,NAD,BAT
8127,nodes,body,3.0,44,NAD,BADY
8128,nodes,boils,3.0,40,NAD,BAL
8129,nodes,bone,3.0,44,NAD,BAN
8130,nodes,bowel,3.0,40,NAD,BAL
8131,nodes,coats,3.0,40,NAD,CAT
8132,nodes,corns,3.0,40,NAD,CARN
8133,nodes,eyes,3.0,44,NAD,E
8134,nodes,hives,3.0,40,NAD,HAV
8135,nodes,lobe,3.0,44,NAD,LAB
8136,nodes,moles,2.0,60,NAD,MAL
8137,nodes,nails,3.0,40,NAD,NAL
8138,nodes,node,1.0,89,NAD,NAD
8139,nodes,nodule,3.0,73,NAD,NADAL
8140,nodes,nose,2.0,67,NAD,NAS
8141,nodes,npd,3.0,50,NAD,NPD
8142,nodes,ocps,3.0,44,NAD,OCP
8143,nodes,piles,3.0,40,NAD,PAL
8144,nodes,powder,3.0,55,NAD,PADAR
8145,nodes,stds,3.0,44,NAD,STD
8146,nodule,macule,3.0,50,NADAL,MCAL
8147,nodule,node,2.0,80,NADAL,NAD
8148,nodule,nodes,3.0,73,NADAL,NAD
8149,nodule,nose,3.0,60,NADAL,NAS
8150,nodule,papule,3.0,50,NADAL,PAPAL
8151,nodule,toddler,3.0,62,NADAL,TADLAR
8152,non-genital,congenital,2.0,86,NANGANATAL,CANGANATAL
8153,nonceliac,celiac,3.0,80,NANCALAC,CALAC
8154,nonexudative,exudative,3.0,86,NANAXADATAV,EXADATAV
8155,norfloxacin,lomefloxacin,3.0,78,NARFLAXACAN,LANAFLAXACAN
8156,norfloxacin,moxifloxacin,3.0,78,NARFLAXACAN,MAXAFLAXACAN
8157,norfloxacin,ofloxacin,2.0,90,NARFLAXACAN,OFLAXACAN
8158,norfloxacin,sparfloxacin,3.0,78,NARFLAXACAN,SPARFLAXACAN
8159,norovirus,enterovirus,3.0,80,NARAVAR,ENTARAVAR
8160,norovirus,orbivirus,3.0,78,NARAVAR,ORBAVAR
8161,norovirus,rotavirus,3.0,78,NARAVAR,RATAVAR
8162,nortriptyline,amitriptyline,3.0,77,NARTRAPTALAN,ANATRAPTALAN
8163,nose,abs,3.0,29,NAS,AB
8164,nose,acne,3.0,50,NAS,ACN
8165,nose,ankle,3.0,44,NAS,ANCL
8166,nose,bite,3.0,25,NAS,BAT
8167,nose,body,3.0,25,NAS,BADY
8168,nose,bone,2.0,50,NAS,BAN
8169,nose,bowel,3.0,44,NAS,BAL
8170,nose,coli,3.0,25,NAS,CAL
8171,nose,coma,3.0,25,NAS,CAN
8172,nose,copd,3.0,25,NAS,CAPD
8173,nose,cyst,3.0,25,NAS,CAST
8174,nose,eye,3.0,29,NAS,E
8175,nose,face,3.0,25,NAS,FAC
8176,nose,foot,3.0,25,NAS,FAT
8177,nose,gout,3.0,25,NAS,GAT
8178,nose,hus,3.0,29,NAS,H
8179,nose,knee,3.0,50,NAS,NY
8180,nose,lasek,3.0,44,NAS,LASAC
8181,nose,ldpe,3.0,25,NAS,LDP
8182,nose,lobe,2.0,50,NAS,LAB
8183,nose,lyme,3.0,25,NAS,LAN
8184,nose,male,3.0,25,NAS,MAL
8185,nose,moles,3.0,44,NAS,MAL
8186,nose,nausea,3.0,60,NAS,NAS
8187,nose,neck,3.0,50,NAS,NAC
8188,nose,nerve,3.0,44,NAS,NARV
8189,nose,nf-1,3.0,25,NAS,NF
8190,nose,node,1.0,75,NAS,NAD
8191,nose,nodes,2.0,67,NAS,NAD
8192,nose,nodule,3.0,60,NAS,NADAL
8193,nose,npd,3.0,29,NAS,NPD
8194,nose,oab,3.0,29,NAS,OAB
8195,nose,ocd,3.0,29,NAS,OCD
8196,nose,osa,2.0,57,NAS,OS
8197,nose,rape,3.0,25,NAS,RAP
8198,nose,reye,3.0,25,NAS,RY
8199,nose,rmsf,3.0,25,NAS,RNSF
8200,nose,scle,3.0,50,NAS,SCL
8201,nose,sex,3.0,57,NAS,SAC
8202,nose,womb,3.0,25,NAS,WANB
8203,nose,yoga,3.0,25,NAS,YAG
8204,nose,zoster,3.0,60,NAS,ZASTAR
8205,nose,cte,3.0,29,NAS,CT
8206,nose,fsh,3.0,29,NAS,FS
8207,nose,ocp,3.0,29,NAS,OCP
8208,nose,oi,3.0,33,NAS,
8209,nose,orf,3.0,29,NAS,ORF
8210,nose,otc,3.0,29,NAS,OTC
8211,nose,poag,3.0,25,NAS,PAG
8212,nose,tof,3.0,29,NAS,TAF
8213,nose,vte,3.0,29,NAS,VT
8214,npd,abs,3.0,0,NPD,AB
8215,npd,adhd,3.0,29,NPD,ADHD
8216,npd,aids,3.0,29,NPD,AD
8217,npd,anal,3.0,29,NPD,ANAL
8218,npd,ards,3.0,29,NPD,AD
8219,npd,arvd,3.0,29,NPD,ARVD
8220,npd,bmi,3.0,0,NPD,BN
8221,npd,body,3.0,29,NPD,BADY
8222,npd,chd,2.0,33,NPD,CHD
8223,npd,cll,3.0,0,NPD,CL
8224,npd,copd,2.0,57,NPD,CAPD
8225,npd,cpeo,3.0,29,NPD,CP
8226,npd,cpr,2.0,33,NPD,CPR
8227,npd,crp,3.0,33,NPD,CRP
8228,npd,ctx,3.0,0,NPD,CTX
8229,npd,eye,3.0,0,NPD,E
8230,npd,fit,3.0,0,NPD,FAT
8231,npd,flu,3.0,0,NPD,FL
8232,npd,gerd,3.0,29,NPD,GAD
8233,npd,gym,3.0,0,NPD,GAN
8234,npd,hcg,3.0,0,NPD,HCG
8235,npd,head,3.0,29,NPD,HAD
8236,npd,hip,3.0,33,NPD,HAP
8237,npd,hiv,3.0,0,NPD,HAV
8238,npd,hus,3.0,0,NPD,H
8239,npd,ipmn,3.0,29,NPD,IPN
8240,npd,jaw,3.0,0,NPD,J
8241,npd,knee,3.0,29,NPD,NY
8242,npd,ldpe,3.0,29,NPD,LDP
8243,npd,lip,3.0,33,NPD,LAP
8244,npd,lvad,3.0,29,NPD,LVAD
8245,npd,mg,3.0,0,NPD,MG
8246,npd,msud,3.0,29,NPD,MSAD
8247,npd,nafld,3.0,50,NPD,NAFLD
8248,npd,neck,3.0,29,NPD,NAC
8249,npd,nf-1,3.0,29,NPD,NF
8250,npd,node,2.0,57,NPD,NAD
8251,npd,nodes,3.0,50,NPD,NAD
8252,npd,nose,3.0,29,NPD,NAS
8253,npd,oab,3.0,0,NPD,OAB
8254,npd,ocd,2.0,33,NPD,OCD
8255,npd,ocps,3.0,29,NPD,OCP
8256,npd,osa,3.0,0,NPD,OS
8257,npd,pap,3.0,33,NPD,PAP
8258,npd,pml,3.0,33,NPD,PNL
8259,npd,prk,3.0,33,NPD,PRC
8260,npd,rape,3.0,29,NPD,RAP
8261,npd,rdw,3.0,33,NPD,RDW
8262,npd,seid,3.0,29,NPD,SAD
8263,npd,sex,3.0,0,NPD,SAC
8264,npd,spa,2.0,33,NPD,SP
8265,npd,std,2.0,33,NPD,STD
8266,npd,stds,3.0,29,NPD,STD
8267,npd,tb,3.0,0,NPD,TB
8268,npd,tvl,3.0,0,NPD,TVL
8269,npd,uti,3.0,0,NPD,UT
8270,npd,vzv,3.0,0,NPD,VSV
8271,npd,wbc,3.0,0,NPD,WBC
8272,npd,wnv,3.0,33,NPD,WNV
8273,npd,जिम,3.0,0,NPD,
8274,npd,दवा,3.0,0,NPD,
8275,npd,फिट,3.0,0,NPD,
8276,npd,योग,3.0,0,NPD,
8277,npd,रोग,3.0,0,NPD,
8278,npd,aml,3.0,0,NPD,ANL
8279,npd,ccf,3.0,0,NPD,CF
8280,npd,cml,3.0,0,NPD,CNL
8281,npd,cte,3.0,0,NPD,CT
8282,npd,dka,3.0,33,NPD,DC
8283,npd,emr,3.0,0,NPD,ENR
8284,npd,fsh,3.0,0,NPD,FS
8285,npd,fuo,3.0,0,NPD,F
8286,npd,g6pd,2.0,57,NPD,GPD
8287,npd,hpiv,3.0,29,NPD,HPAV
8288,npd,iih,3.0,0,NPD,
8289,npd,lgv,3.0,0,NPD,LGV
8290,npd,mcad,3.0,29,NPD,MCAD
8291,npd,ocp,3.0,33,NPD,OCP
8292,npd,oi,3.0,0,NPD,
8293,npd,orf,3.0,0,NPD,ORF
8294,npd,otc,3.0,0,NPD,OTC
8295,npd,pad,2.0,67,NPD,PAD
8296,npd,pam,3.0,33,NPD,PAN
8297,npd,pcf,3.0,33,NPD,PCF
8298,npd,pcp,3.0,33,NPD,PCP
8299,npd,pct,3.0,33,NPD,PCT
8300,npd,pda,2.0,67,NPD,PD
8301,npd,pdcd,3.0,57,NPD,PDCD
8302,npd,pep,3.0,33,NPD,PAP
8303,npd,tbi,3.0,0,NPD,TB
8304,npd,tem,3.0,0,NPD,TAN
8305,npd,tof,3.0,0,NPD,TAF
8306,npd,ttp,3.0,33,NPD,TP
8307,npd,vkh,3.0,0,NPD,VCH
8308,npd,vma,3.0,0,NPD,VN
8309,npd,vte,3.0,0,NPD,VT
8310,nsclc,cll,3.0,50,NSCLC,CL
8311,nsclc,muscle,3.0,55,NSCLC,MASCL
8312,nsclc,nafld,3.0,40,NSCLC,NAFLD
8313,nsclc,nails,3.0,40,NSCLC,NAL
8314,nsclc,neck,3.0,44,NSCLC,NAC
8315,nsclc,scar,3.0,44,NSCLC,SCAR
8316,nsclc,scle,2.0,67,NSCLC,SCL
8317,nursing,snoring,3.0,71,NARSANG,SNARANG
8318,nursing,urine,3.0,67,NARSANG,URAN
8319,nutrition,malnutrition,3.0,86,NATRATAN,MALNATRATAN
8320,nystatin,cystitis,3.0,62,NASTATAN,CASTAT
8321,nystatin,statin,2.0,86,NASTATAN,STATAN
8322,oab,abs,2.0,67,OAB,AB
8323,oab,anal,3.0,29,OAB,ANAL
8324,oab,bmi,3.0,33,OAB,BN
8325,oab,body,3.0,29,OAB,BADY
8326,oab,bone,3.0,29,OAB,BAN
8327,oab,brao,3.0,29,OAB,BR
8328,oab,cabg,2.0,57,OAB,CABG
8329,oab,chd,3.0,0,OAB,CHD
8330,oab,cll,3.0,0,OAB,CL
8331,oab,coats,3.0,50,OAB,CAT
8332,oab,coli,3.0,29,OAB,CAL
8333,oab,coma,3.0,57,OAB,CAN
8334,oab,copd,3.0,29,OAB,CAPD
8335,oab,cpr,3.0,0,OAB,CPR
8336,oab,crao,3.0,29,OAB,CR
8337,oab,crp,3.0,0,OAB,CRP
8338,oab,ctx,3.0,0,OAB,CTX
8339,oab,eye,3.0,0,OAB,E
8340,oab,face,3.0,29,OAB,FAC
8341,oab,fit,3.0,0,OAB,FAT
8342,oab,flab,2.0,57,OAB,FLAB
8343,oab,flu,3.0,0,OAB,FL
8344,oab,focal,3.0,50,OAB,FACAL
8345,oab,foot,3.0,29,OAB,FAT
8346,oab,gout,3.0,29,OAB,GAT
8347,oab,gym,3.0,0,OAB,GAN
8348,oab,hair,3.0,29,OAB,HAR
8349,oab,hcg,3.0,0,OAB,HCG
8350,oab,head,3.0,29,OAB,HAD
8351,oab,heat,3.0,29,OAB,HAT
8352,oab,hip,3.0,0,OAB,HAP
8353,oab,hiv,3.0,0,OAB,HAV
8354,oab,hus,3.0,0,OAB,H
8355,oab,jaw,2.0,33,OAB,J
8356,oab,lavh,3.0,29,OAB,LAVH
8357,oab,limb,3.0,29,OAB,LANB
8358,oab,lip,3.0,0,OAB,LAP
8359,oab,lobe,3.0,57,OAB,LAB
8360,oab,lvad,3.0,29,OAB,LVAD
8361,oab,male,3.0,29,OAB,MAL
8362,oab,mg,3.0,0,OAB,MG
8363,oab,node,3.0,29,OAB,NAD
8364,oab,nose,3.0,29,OAB,NAS
8365,oab,npd,3.0,0,OAB,NPD
8366,oab,ocd,2.0,33,OAB,OCD
8367,oab,ocps,3.0,29,OAB,OCP
8368,oab,ogtt,3.0,29,OAB,OGT
8369,oab,osa,2.0,67,OAB,OS
8370,oab,ovary,3.0,50,OAB,OVARY
8371,oab,pain,3.0,29,OAB,PAN
8372,oab,pap,2.0,33,OAB,PAP
8373,oab,pml,3.0,0,OAB,PNL
8374,oab,prk,3.0,0,OAB,PRC
8375,oab,rape,3.0,29,OAB,RAP
8376,oab,rdw,3.0,0,OAB,RDW
8377,oab,sars,3.0,29,OAB,SAR
8378,oab,scar,3.0,29,OAB,SCAR
8379,oab,sex,3.0,0,OAB,SAC
8380,oab,spa,3.0,33,OAB,SP
8381,oab,std,3.0,0,OAB,STD
8382,oab,tb,2.0,40,OAB,TB
8383,oab,tvl,3.0,0,OAB,TVL
8384,oab,uti,3.0,0,OAB,UT
8385,oab,vzv,3.0,0,OAB,VSV
8386,oab,wart,3.0,29,OAB,WAD
8387,oab,wbc,3.0,33,OAB,WBC
8388,oab,wnv,3.0,0,OAB,WNV
8389,oab,womb,2.0,57,OAB,WANB
8390,oab,yaws,3.0,29,OAB,Y
8391,oab,yoga,3.0,57,OAB,YAG
8392,oab,जिम,3.0,0,OAB,
8393,oab,दवा,3.0,0,OAB,
8394,oab,फिट,3.0,0,OAB,
8395,oab,योग,3.0,0,OAB,
8396,oab,रोग,3.0,0,OAB,
8397,oab,aml,3.0,33,OAB,ANL
8398,oab,ccf,3.0,0,OAB,CF
8399,oab,cml,3.0,0,OAB,CNL
8400,oab,cte,3.0,0,OAB,CT
8401,oab,dka,3.0,33,OAB,DC
8402,oab,emr,3.0,0,OAB,ENR
8403,oab,fsh,3.0,0,OAB,FS
8404,oab,fuo,3.0,33,OAB,F
8405,oab,iih,3.0,0,OAB,
8406,oab,lgv,3.0,0,OAB,LGV
8407,oab,mcad,3.0,29,OAB,MCAD
8408,oab,ocp,2.0,33,OAB,OCP
8409,oab,oi,2.0,40,OAB,
8410,oab,orf,2.0,33,OAB,ORF
8411,oab,otc,2.0,33,OAB,OTC
8412,oab,pad,2.0,33,OAB,PAD
8413,oab,pals,3.0,29,OAB,PAL
8414,oab,pam,2.0,33,OAB,PAN
8415,oab,pcf,3.0,0,OAB,PCF
8416,oab,pcp,3.0,0,OAB,PCP
8417,oab,pct,3.0,0,OAB,PCT
8418,oab,pda,3.0,33,OAB,PD
8419,oab,pep,3.0,0,OAB,PAP
8420,oab,poag,2.0,57,OAB,PAG
8421,oab,tbi,3.0,33,OAB,TB
8422,oab,tem,3.0,0,OAB,TAN
8423,oab,tof,3.0,33,OAB,TAF
8424,oab,ttp,3.0,0,OAB,TP
8425,oab,vats,3.0,29,OAB,VAT
8426,oab,vkh,3.0,0,OAB,VCH
8427,oab,vma,3.0,33,OAB,VN
8428,oab,vte,3.0,0,OAB,VT
8429,occult,macule,3.0,50,OCALT,MCAL
8430,ocd,abs,3.0,0,OCD,AB
8431,ocd,acne,3.0,29,OCD,ACN
8432,ocd,adhd,3.0,29,OCD,ADHD
8433,ocd,aids,3.0,29,OCD,AD
8434,ocd,ards,3.0,29,OCD,AD
8435,ocd,arvd,3.0,29,OCD,ARVD
8436,ocd,blood,3.0,50,OCD,BLAD
8437,ocd,bmi,3.0,0,OCD,BN
8438,ocd,body,3.0,57,OCD,BADY
8439,ocd,bone,3.0,29,OCD,BAN
8440,ocd,chd,2.0,67,OCD,CHD
8441,ocd,cll,3.0,33,OCD,CL
8442,ocd,coli,3.0,29,OCD,CAL
8443,ocd,coma,3.0,29,OCD,CAN
8444,ocd,copd,2.0,57,OCD,CAPD
8445,ocd,cpr,3.0,33,OCD,CPR
8446,ocd,crp,3.0,33,OCD,CRP
8447,ocd,ctx,3.0,33,OCD,CTX
8448,ocd,eye,3.0,0,OCD,E
8449,ocd,face,3.0,29,OCD,FAC
8450,ocd,fit,3.0,0,OCD,FAT
8451,ocd,flu,3.0,0,OCD,FL
8452,ocd,focal,3.0,50,OCD,FACAL
8453,ocd,foot,3.0,29,OCD,FAT
8454,ocd,gerd,3.0,29,OCD,GAD
8455,ocd,gout,3.0,29,OCD,GAT
8456,ocd,gym,3.0,0,OCD,GAN
8457,ocd,hcg,2.0,33,OCD,HCG
8458,ocd,head,3.0,29,OCD,HAD
8459,ocd,hip,3.0,0,OCD,HAP
8460,ocd,hiv,3.0,0,OCD,HAV
8461,ocd,hus,3.0,0,OCD,H
8462,ocd,itch,3.0,29,OCD,ITCH
8463,ocd,jaw,3.0,0,OCD,J
8464,ocd,lchad,3.0,50,OCD,LCAD
8465,ocd,lcmv,3.0,29,OCD,LCNV
8466,ocd,lip,3.0,0,OCD,LAP
8467,ocd,lobe,3.0,29,OCD,LAB
8468,ocd,lvad,3.0,29,OCD,LVAD
8469,ocd,mg,3.0,0,OCD,MG
8470,ocd,msud,3.0,29,OCD,MSAD
8471,ocd,neck,3.0,29,OCD,NAC
8472,ocd,node,3.0,57,OCD,NAD
8473,ocd,nose,3.0,29,OCD,NAS
8474,ocd,npd,2.0,33,OCD,NPD
8475,ocd,oab,2.0,33,OCD,OAB
8476,ocd,ocps,2.0,57,OCD,OCP
8477,ocd,ogtt,3.0,29,OCD,OGT
8478,ocd,osa,2.0,33,OCD,OS
8479,ocd,pap,3.0,0,OCD,PAP
8480,ocd,pica,3.0,29,OCD,PAC
8481,ocd,pml,3.0,0,OCD,PNL
8482,ocd,prk,3.0,0,OCD,PRC
8483,ocd,rdw,3.0,33,OCD,RDW
8484,ocd,scar,3.0,29,OCD,SCAR
8485,ocd,scle,3.0,29,OCD,SCL
8486,ocd,seid,3.0,29,OCD,SAD
8487,ocd,sex,3.0,0,OCD,SAC
8488,ocd,spa,3.0,0,OCD,SP
8489,ocd,std,2.0,33,OCD,STD
8490,ocd,stds,3.0,29,OCD,STD
8491,ocd,tb,3.0,0,OCD,TB
8492,ocd,tvl,3.0,0,OCD,TVL
8493,ocd,uti,3.0,0,OCD,UT
8494,ocd,vzv,3.0,0,OCD,VSV
8495,ocd,wbc,3.0,33,OCD,WBC
8496,ocd,wnv,3.0,0,OCD,WNV
