channel_id,video_id
UC2VzKT6Jvt05AO2TDBVc_Fg,1
UC2WJMMMWqJ-nHK2ncTL4RMQ,1
UC2XKZdfGSrpdhBN5g8fK1DA,1
UC2XTaoT74ruMKqv94I0-Jnw,1
UC2XqnlmhY_uG4tBsf51Q5gw,3
UC2XuXbOWGE-L_VYczAPL_qA,21
UC2XziyyuhTyUm95yyeMEUkA,1
UC2YQRd6OI4dcvI-Os8zqOlw,1
UC2YxdRs-BSJkIUJFSyfpl_g,2
UC2ZccCWjvWlLuOBfZveTolw,13
UC2_OCbcCutjn4tEx_od4lIQ,1
UC2_e0J3ui4VI415vOcORJ_A,5
UC2aS3zTOhadXKByiy-SsVRA,1
UC2b9Vd-uo-FsNrnBfbw1l_g,2
UC2bgPCeViczOgAoPJLr_iug,1
UC2by3Tzol0WtICeAjewd-pw,1
UC2byIPE_vEJ8cAIOCyoK1Ww,3
UC2cS0jW3himSvxXyLbkHVkg,36
UC2cZjd8SBxVvZFGC5FEXn2Q,1
UC2cn1hjEFlFcclipDWPOXeA,2
UC2d0BOgfbFkoZyC0jg31tdg,6
UC2d72cgo-otRFcPqHivuU_A,6
UC2dD0yQIGvBa1-lao58xQGQ,1
UC2evSyR8a3nEoGV2uGspDHQ,1
UC2f5HsJRRduz--KO6F08TJA,4
UC2fXJU8IuBb-zOCiGq0i8WA,1
UC2fYyywOZoyoX8jkvfWKi-w,2
UC2fq2ae6gi00QnSy2u9qm_w,2
UC2gMHaUekvep04RswSNVccQ,2
UC2giZcQv312-ATi9Ok_B8GQ,1
UC2h_3s93ULgP_b1r6jeRopw,1
UC2hv_7Xrfa9iTCXQDOoHO1A,2
UC2iE0dFJF0-cJIEGciNEZAw,1
UC2iI7wnbB5SN1BXYqGtLCBQ,1
UC2iN8Wm_t2KB6-KtOPaFgeg,1
UC2k9JH38F3byw92XaFuoPuw,1
UC2knMfhqL8DdrrZM-QTQdwQ,1
UC2kwyVHmgygbDtEfKQL4zBA,1
UC2l-lwyEEflFTDh7BCOOOWA,3
UC2lGlNziyLhzj8h7xetvDGA,7
UC2lIEu53HITj9PvHqnT7PnQ,1
UC2laTN1fRhV4gzg8jCBxc7g,1
UC2m-hnmtj4leKfWL6S_Idnw,1
UC2mMk6c-Ldydq1V-3wUch4g,5
UC2mc6Z1HK2C1gaWbm-9n8Ww,62
UC2mgrh38FkRrjj3oFbOgFQg,2
UC2mpuexqgtelIAqLW7X_k7A,1
UC2ncQnjk8bo1jrGuDM7Hy3w,1
UC2niR7kf9LyCEecicFuFbKg,1
UC2nuwkLWvRwpM3iDPPV3gkA,2
UC2ozzcjJsD0Q1DglEytSZrQ,18
UC2pLzhDPcQHxLhEKpIQZzMg,10
UC2pfGfCKqx00utUYKcZVz7A,2
UC2r7cNNJXTNDzCCKdMR_uxw,1
UC2rOqvCpi0I5H3DGYIm_HCQ,10
UC2sxyaxsja2sqxUtoofM--Q,27
UC2tRhjkebu5aSo0IYcTtX2Q,1
UC2tXzTjmC8gyRRI8WYP9iow,3
UC2uUW9Go9rl5VHWPSrppuHQ,9
UC2vPcgthvIT9po7RsNEIZbA,11
UC2vPu1LGN2nLZ9wuFimTBsw,1
UC2wsbn5scfQyz-WRAQzWoRQ,43
UC2x43zAVOFyV8JC9kECxbcg,1
UC2z-4GO5nNtBxniljCnr0sw,3
UC2zjuKzzdfOu7zyE8SozqeQ,3
UC2zu0kKkg9tSXNbgk26Z1_w,1
UC3-QsHfzSOVDg0JUINDVR7w,1
UC30uuAhEp1k7vh82zg-BKaA,1
UC316GY-U17BkwN8D7oKM0iw,26
UC31DMCahIZQqlg5e05scYwg,1
UC31lFEITxT2tmD0JIxSWFLg,1
UC31lvpn1ICtq6iW1qRtK2lA,4
UC31rx6ZiY2fjeonnanCnHoA,25
UC32TUoIeeSoSq5aqlf4tXAQ,3
UC32XyziV9JLDO9sBWTbPi1A,4
UC32nMbCVCUyFN91OFwxM3eA,14
UC32tPeItz6tSJsw-HQt_Hsw,2
UC33eJKXQMqRy-Vnf60rawnw,3
UC35-L8QSk_qWeji6Fq7D65w,6
UC35vYl3paL5f7gH9-eHRHhQ,7
UC36N-_PHlpjDuxMH7bmD09g,17
UC36Wxbfj1RRPihGaE_E9uQQ,1
UC36hEkplaD71gfV8JkCEy2g,1
UC36lkBPM36nqiSraTpDw2yw,1
UC37JfHWuj-mX8zDLV4YViLQ,11
UC37fiaSi5DnJ9l8TrZiVLRA,3
UC381IeSp_k81H9QGAPmlwTw,1
UC38mwXtMc_bNHPKflw8NLug,4
UC39-ACawyNMJzxePE9gMthQ,2
UC3925QSRN5Pxd2GSre0l76g,5
UC392Js6nPDj9gJOhnKjzSeA,3
UC398qFjhupXKQrQHgVbhyeg,6
UC39Z5W0zINh7Ty_7natdkIA,1
UC39d-66z9wEHmMNCYSb9Z9A,1
UC3A8Cu342OmGv2iFSWgrH6Q,18
UC3AHjJyhSlgfhi9w00r4_4A,7
UC3AZCwbdamlfZRiplyzYDnQ,1
UC3AcGIlqVI4nJWCwHgHFXtg,11
UC3AyrHG2JFJoeL87ECQkTBA,9
UC3B4ujQ_b2P5SRu_hXG3-rQ,72
UC3BV1euQh183Kb-inuzWVAA,1
UC3B_49dKW4SGTiapl1G6yuA,1
UC3B_Q1mNw1iuS8KkAZi_fUA,2
UC3CLb_LJ0e9cV6pVE5Jf9Ug,1
UC3CXxkCQ_lPNPT_k0qCIbsA,7
UC3D4SmVrLNeLuhRzxhYyqQA,22
UC3EHg3A9UL2Zz7As83HoUVg,1
UC3F91vt9Q48_2WrnF5Dp15w,7
UC3FI8NGZxdxBIXDMY2s_02Q,1
UC3FOng4BxFyrf3H2Fq7eK4A,1
UC3FaaqjjrYCRPMAAnvFfdZQ,2
UC3Fci14HzLNhI9_stjLWV7g,9
UC3Ho6v20Q0JlxZU5GVFygng,1
UC3I00Eohkg1uq1qed_MYsHg,7
UC3I3uU038Cq1PgG_uHrk2Rw,1
UC3Jk0Q6jAkhcZ0kv0_NqFag,2
UC3K_3zWRRNswXPNi-CpbfSA,2
UC3K_FQUZp_8heTLcQuQk-KA,1
UC3LCgm7Gh-HQpi1UHL2SSeg,15
UC3LZETgIXTC3X_ueUudukTg,3
UC3MJGSxlQH0gKD5sKKekvcw,1
UC3MKGiItBxSbP0r1VSTrpxA,1
UC3MabyGt3GbUrVHlGpvG_XA,1
UC3MsY2YfeuE8hj1vHz5x6Aw,2
UC3N5ZU5pgxu-O7hGgvrwSEw,1
UC3NDexhP2AWPbLVEj07n-dg,4
UC3O8-tKnz9VUn3sxZKyKN3w,1
UC3OC1a6VDGFNANJRq1DvRrA,1
UC3OT8X15FqM4BW3A0OThpaA,43
UC3OlGHSjDoB8NG3FdFvHSdQ,2
UC3PI6QgMYgeByPWnzHdxlkA,1
UC3PPHOWWjrpz23f0frcNPVg,1
UC3PhKhLS2xCJXBLUhkUN2xg,4
UC3Q3Wbig8_071EGbIQ9WcqQ,1
UC3Qi-J9pB9cyhtqZttPn01A,1
UC3QnHBY22xkurDrUK7cgA8A,4
UC3QuVeDkFeW1J7MTpYcTzBQ,2
UC3RBNaWZ3SCvpo9eQNT8TRg,1
UC3RYh_kwX7kP0QBLsll-EIg,1
UC3RhgtwpjClnIfbCZOt_OMA,1
UC3SBmRgWzUm-dGA3WQ3oWNA,2
UC3SRESoGxdLkc3bb71EYAKQ,1
UC3TYpdTX-BH2BqAvdHW14Yw,1
UC3U0dLDsDyMi-3l6q-WK7JQ,37
UC3UXtdFPduVr4bHNXoCnwXA,1
UC3VQZX8FKW7UIMBAxIq0PdQ,1
UC3VjjeBQOarJicWYQ5dfIdA,1
UC3WUc0nH6b-SVSPBDiZarYQ,2
UC3Wdz3_11FCHYnkNfwNZo4w,1
UC3WqMz7sSRUfYLlo7qBNvWw,3
UC3X1vPZSNgfA4HUjwtPlePw,3
UC3XJt_UknGfx1qKvxxG7YsQ,2
UC3XQCaolrbkqoymKYIMEjXA,1
UC3XT2RbP5z6gFPhgEyHAACA,1
UC3YQGKlQgmnzdd3pL51Klqw,1
UC3YaDnARRUu8wp_wPx7a1bA,9
UC3YmP7nqf514I1zh1eVbzrA,9
UC3Yx8kQOuGMAWkDo1l_UdLQ,168
UC3ZBoeoFio4BdWquBb5BjXQ,2
UC3ZQUR7m_tSYJTYDi5kUKuw,1
UC3_2vuSOhyw1DkzUPvdxPYQ,2
UC3_TTermAnf2fcLe-QX7BVQ,476
UC3a4fI5cjd_cl4pz5Rj8mwg,2
UC3aHcJHcCCrlwuH7puNEfFA,3
UC3aqkSHLUFu9_iBV0zD7aZg,5
UC3ar28GS6o1p0m_wabfk2zw,1
UC3b00S-Che3L6IP1fRNQppQ,1
UC3bERGgyLvWcWs4gyuO7Y9A,102
UC3bax2hZXcKZ2h6Sru6qCLg,1
UC3cOaBryqYJesL57W5fTE1A,2
UC3cfZ6wSIm94LJa097tKPMQ,1
UC3d8As1cFSSDW-t6r8Aw3ZA,1
UC3dz-bCQMxRYRV6dLyGRTNA,2
UC3e3MWDBEP2jxXO0BRAC6FA,2
UC3e4ptGDBPbaGojiai33R6A,42
UC3eNdEIzJOYJSrtQY3c1efw,4
UC3e_-ID3ag360IVk5NNdfQA,4
UC3f-kz3pfFs2Y_Hihfy7w1Q,4
UC3fIcef7tlxqrG-PsvlzR8A,2
UC3fht3jEZ8Wdx5oOiG8he9g,2
UC3haGpsPXo31tJYFI6ckh8A,2
UC3hrNvI0BT5vSMPUCOPkfMA,5
UC3iC5O7hGrrs9owwT8DBEzg,1
UC3ildTZb3Te1H2cjLtikXjg,1
UC3jEFiThKFnG2sX1XOzfF7Q,1
UC3jHdpT6G28hmoP83W1pNQg,1
UC3jdR_gybsGfVTDrtQz7izQ,5
UC3kB9xGqyzpb84I6naYOwpQ,1
UC3kCPukOmpgGlPQ23Ij8oEg,1
UC3kGUKLvHxTw3QJf_ATj_vg,1
UC3lLBfzThhNmAC0cOeaEvPg,2
UC3lahPrubhVy9LTRwvGDf5w,1
UC3luDL8CLJvNogNtevMBJqw,5
UC3mELfaxvyO5VqBJXMQgBIA,1
UC3mQFh3uaiZulsjKh_JH4ow,2
UC3mhwGrk0Xh9wM-pge3YAQQ,8
UC3mrD_wsmNC7ykvqzC4ZZgQ,1
UC3mu32tRVMs5jEKF8ldn9qg,1
UC3mwQsouFxbgWIVW0iEC2iQ,1
UC3n1UeTcm9RhIKB9BGTehOA,2
UC3n5IakxrxKnSgUiXDAhS5w,2
UC3nDRCtDn8qtmlf8SrUKKwg,3
UC3oHEjYN8K8eSH2LDq--5eQ,3
UC3oQ1986eLZ4MhyPBiu54PA,3
UC3oSpL6PRlSktLiJ3Tjx7bg,3
UC3oxHwwXO60bx271y0ZDiaA,3
UC3pQWE51lMiIGNBAIa_Mu0Q,1
UC3peb43RaA_CobmztuCPdDA,9
UC3prwMn9aU2z5Y158ZdGyyA,19
UC3qFdkEyUmDO_zH19WiICww,2
UC3qKhN04-hzqJ0MR_lnzlgg,2
UC3r5yU7Oef3MxffmMvRjFaQ,1
UC3rMZ-vi7gowU9gKfrgLasQ,5
UC3rZu8VtQf3BuxjhODb2FdA,1
UC3rpUnCjTFOn2-9NKdgXDjA,1
UC3soUfUGpAqW99eV7Mhjllw,1
UC3st0eH7gCWwg2wqaYa1GDg,5
UC3tA2CYQJQm66EPc0vFiUaQ,28
UC3tXspMk71IKCwbv-4iTxMw,1
UC3uJIdRFTGgLWrUziaHbzrg,48
UC3ux-QuJyWnEuEjzksKgnpQ,10
UC3vABwrHdAD4BPnfvJCoddg,6
UC3xv58Y8tKE83zXWC6MtmFA,1
UC3y2iA3d9Bo-RxSD3n484Jw,3
UC3yMgELq88D0kr_6cadqyrA,1
UC3yPd_muiT1x68EHgYideyg,2
UC3zPP5X0wCjD6AFc4tOgmHQ,1
UC3zVeAaoPEN1Tu25dW3G2Ig,22
UC4-JBbP-eDqS-_A8spGwQ1g,5
UC40-CnffTjdWOeSH0uGqa2g,4
UC405oBFXEvymnyP3I_vJrog,1
UC40PCxDQR8_2XrF4Qv2WJhQ,1
UC40Xfj2WbR4Oa7-uy_-dH2g,3
UC40c8Abzml1a2F6PcLcaOUA,1
UC41f8Rswx5ANYtQq0MgcfrA,2
UC4258iz-Y9bMX-lB9iU95Rw,1
UC42QyBbm2sOuhaL8KGqEGHg,2
UC43Q-xcWLYxtvzu5t1TK7qg,4
UC43qCBEfmy-wouPmYlLSpIg,2
UC43ugM8d7_pkg4MhNF6Urtw,1
UC44eZFbh9v3CG4KO-S0GNyQ,1
UC45XLo9u6yUMGd2EsrtYWpA,1
UC47KKDTyyIOnWDR319nookQ,3
UC47vZkUtlHyy9HjC2sXUd9Q,1
UC484t-OxeBT3WKPtqCBomBg,216
UC484uapjsmv3n9QGJVI1c1A,1
UC48P0Ai1It0EGP1NRwK_UlA,1
UC48ltBdoaXYskO_BFKgZaqQ,1
UC48vBmtCjrA679QgJ4HQxuw,18
UC48xJ2GAPI_quR483NXTWyQ,1
UC49fel4rZ-O3GrB_PTYIT2Q,1
UC49kW3pmGeQMOzO0DwnJnPQ,1
UC4AI6_lnx1pfnKNRA1MVblg,2
UC4AUFu_5VgBQbfI5ebU_8jw,1
UC4AtTbWbw2DXYe_19-JLpRw,1
UC4B7NmM_4Gi5dYd32z4gRdw,3
UC4B9WdU2U6E6GQoDBKcVeSQ,1
UC4Bt7kAFyM-c2xesW3FaEqA,2
UC4CNA-IWaoPkPAXmovSJbCQ,1
UC4DKfNEq6IDD0kVrkVy0e8w,3
UC4DUY2EDj6mqADUNx31WrXQ,2
UC4DvsntDBL-fvc051KobX9A,1
UC4E8Ag3KxTWyqNi5Isfx80A,8
UC4EZQ8v4JytADHUOqfR84Ww,5
UC4Eb9Ei-bR8MeQTG2pkwiZw,6
UC4EcI-Eijs22u1Qpragri9Q,1
UC4EmEJ88ZxXh5tV5cewcH5g,1
UC4GKn8bo7UJhV0XBi3ASvMA,1
UC4GSblxbWPSa1uk5SG3MYIw,1
UC4GVww42VrJp7KMajWpvOJQ,68
UC4GeYPaBvft1uzEb3be-QqA,3
UC4H6-ks38IDEFpwtOWSI6mw,1
UC4HASgkb75MnG2kMbC-zQrQ,1
UC4HU0ZllOnavrWtT2K1Wxzw,5
UC4Hu7tuH-Ar0MiQVRCrhy2w,2
UC4I40OmeXWqHxkxUTzNHngw,2
UC4IGQyWk_orsb9sk3e2KTkw,1
UC4IVPUsa2YukvpIUAXNDkzQ,2
UC4IgI83DvepBFbRlCkudxHg,1
UC4ImkbXK42GWA4VPcSDvD4A,1
UC4ItnIrHB-sZGPaj7nmOJBw,1
UC4JUzmhmiGmPl7uzLpzODyw,3
UC4KQFtvphHNxUoSR1w8C8QA,1
UC4KXXOyzLz6s0zfmDxvNA-A,22
UC4KirzqOMdE787crUW1yWCQ,2
UC4Kp7INB8raUwYD-KWy2aNQ,1
UC4L2wfvR4c1LSNdemzIG0ZA,1
UC4LKeEyIBI7kyntQMFXTh0Q,308
UC4LLkybq1NvzyUFamndcatQ,7
UC4M-MDoUMzJiOkXDPOXBeKg,110
UC4MVxgoXuz4iE_X4ntEqIrQ,2
UC4MXfpL5kXj_ZbH3KZVLP-g,5
UC4McQgXppgTYUuXNAfEOgNg,1
UC4MvjtK3O1m80nf_G6C-B4Q,1
UC4Pk-YjgQGwW5uQrMDMlnww,8
UC4Pk2RBjI_1zQqIAeC9ThRA,1
UC4QBjxuHCWZsiK-w0c6KWIQ,1
UC4QQmPzE7MgtjreUuX2iyqg,1
UC4RCj60y7efK7WYMEBPXmQw,1
UC4RDlYTMrK0tn_447w0k1MA,1
UC4RO2V1MKM1AryRhn5WT08w,8
UC4RwoxaLelAz51UGZniXzJw,2
UC4S25HZsmON2c_mcss7bTVA,2
UC4STuY1EHOT3x_HUx9rfO5A,2
UC4SVFox-mIBItOgtRb4K8oA,1
UC4S_YaATcq-RaAaDuZN0UnQ,1
UC4TR10mOEpqRZbwEPC5p53A,6
UC4TrVcmCRG1JS5a1BIzhEYw,2
UC4U11ek-YAnFqaUDGLlzPQw,4
UC4ULn99IZIx9v47GEHveqcg,4
UC4UiFs15bGtSHHmOM_8LZWA,1
UC4UkamnBf2XidRZePag2apg,1
UC4VV4roU10y-9zPv9gmeU3A,16
UC4VXnPnYIVR_RtDKpCAXxGg,2
UC4Vs4vtsrGxyRtYGaWI48ww,1
UC4Vx4Xdg29D-obxei8Iw5gA,2
UC4WNZWvNWM0D46loMNAfWUQ,1
UC4WRiurRdIp57d_AFWRL0iQ,2
UC4Wvv5QZt2D-m6RZ9b_49xQ,1
UC4Wy4Mwj65DOAqbgbspJaPw,4
UC4XHV5gDpYVhBW9sg2gbGmA,1
UC4Y6dZyX8E0-oCGUb6DoUkA,1
UC4YHRRVrNOBtk-LHNWiJIpA,1
UC4ZlqDAO9aVGCko_UcF1OHA,2
UC4_HX0oSj8rNTfOXuCgvRcg,15
UC4_OQhrWds43Z_tV_FIFjYg,1
UC4_n--f0RAs102hJH2Nb6lQ,1
UC4_pI3qCOgVoKUoMdv2EHkA,2
UC4aAsCCyVczsItH6ERWHk0g,1
UC4aL6bXMFWKi3pxffBpJexw,1
UC4c05s1C-qnlF9pWiKiJq7g,1
UC4c4ddmNUSI1isovPwhJ9Yg,3
UC4f4J4bxnuyCl7QsqQKlQAw,1
UC4fJBCEYTFoCkOYUR1E7oPQ,1
UC4fxiAHHYmtQB4QYT41isnA,2
UC4g0MW12NWns7qG08FbyzTQ,1
UC4gFXkCh5qHHJrp06bUH4OQ,2
UC4gLC0Ae7IGxLW0rCCBYtHw,1
UC4hO4DTXScz1m_0cv9KfTgg,3
UC4hywFQ-4Fhvi7xJxYNJ_QA,7
UC4iQ2IOqg5dKbnzsAxRyKWQ,19
UC4ix6TBLJExogcYv8YWUH6Q,1
UC4j6gH2B35CvSHtzoatDSaA,1
UC4kUnPnDgBhsWou8TTVtDog,3
UC4kVDNGiT1pb-iKzfYjtW_A,1
UC4kb_WyVsbttyqQPHz70N9Q,1
UC4kgqUvfKWl_uWHjvEEIfiw,1
UC4krFWbYu7qcwXJQ0lKsSPg,1
UC4kyYTypYb3mQ6ZL25kly6g,3
UC4lnKlMmdy82QiMPrGiP9Hw,2
UC4luIqSK1QO8ZNBhV0zf18g,1
UC4mVkT-fjHgxJl7rtXsy_qA,3
UC4mcBGSNyYgKJBdByisoPAw,2
UC4mq24aF4NrQPWGkYGHbJSw,14
UC4n0Sgxmf6TZbxIsq2zDPkQ,48
UC4nMiE1jRi1FLID4qMt5pHw,1
UC4ncrBP3PE8no8BCJ6_c88g,13
UC4o1UV8F6exr7V6GeKe6QGw,19
UC4o4R0RCfNOwXZPo5xIte7g,18
UC4oekrKotwRHDn25R44-PWw,1
UC4orRVJCIw3bJMQihBl942A,1
UC4pC_cXWdYpZHFD50zzpk-A,1
UC4pHnoRTb40XAPKjic99dBg,2
UC4pLhHTgL-WUgH1GlEo6jmg,7
UC4py2GP9is_CfhmSxybt8Dw,1
UC4q7rTVfskb_LibClbpaePw,2
UC4qErQJYBAv-63ke7lLvo7g,3
UC4qQUAAn_TI1-6adsQRp7BA,2
UC4qSJBEY0tuMGoayogMwcNQ,1
UC4qXyMvDs6OnNEnjQtinZJA,1
UC4qz5w2M-Xmju7WC9ynqRtw,12
UC4rGCAQGQQK25m-KOElcz-g,1
UC4rOzHd2HIruXUUaUjWEt2A,1
UC4rT_ax3r_8PTBXZ-0NLgQw,1
UC4rkyFzkg8MV-2pd4iJrCxQ,1
UC4t3EN9Zbi2hvDaoWLYTqGg,1
UC4tOB-nE1_c1CCt-ZNt7__A,2
UC4tQYFdQZpnW4nQemZCLeEQ,4
UC4tjgzVn1E3AfeI5DiJ37Xw,1
UC4tpRMfc-lvDs9_O0xIC7vA,1
UC4tyTyB53ds-kY0Slmu2uZQ,1
UC4vQmLtrGjBZb0zuokqMu5g,18
UC4vpiZMPBv_FOQ-V_62RwOg,2
UC4w2wvJwyYS6waMxVsn5-yg,2
UC4xiS-NaHlNdl5R6Z55WfMg,1
UC4xxebvaN1ctk4KYJQVUL8g,1
UC4ySruMbt93fURQrSBQ7sUg,9
UC4z8GhyIOpDEOF4b7josynA,8
UC4zWG9LccdWGUlF77LZ8toA,10
UC4zjmczhKe3sEgHMzs01M_Q,45
UC4zyhfl78-zqZF4ccVYpu6A,1
UC5-91Znw3ZFC4hsX-cHmG_g,7
UC5-U0-NL0qhp7nU14Aa0xeQ,2
UC5-XRtGO9UY6eERpraG-QFQ,6
UC50UyeZOHmRhVnhuPFLfjzQ,2
UC50kNXM-nyQItJ8Uuu6HAug,1
UC50wn_JjWRWSaPRA2-iM1Jw,1
UC51ALIZqy0DQqxlM-5DanVw,1
UC51HcxDIbGFP-4xXIHu5IaA,1
UC51NruvCdNH_A2dRLUTxUjg,1
UC52-DAqpgd2GqzOyO4wu0ew,8
UC524FrY9iSCnOLcUvljSUiw,11
UC5274sZmbxGivQxUWde9u4g,15
UC52zU1qX567XkeD3szC51KA,1
UC531MlZA5LUbeGwEN_zcppw,188
UC539BrWJbvuIGivbIkjlovA,1
UC53Tj1qfqeiDcm_WeoVlulA,3
UC53Us5oZ_WYO-0L85_m4pkg,2
UC54JjrGGOcEFRF7HJLWnAJw,2
UC54NSe-IEUK3JnDaFwQUNGA,1
UC54RQGtEEyDtFT4Ows3_ExQ,1
UC550YP6MqXVvYhuDU-W_qFg,1
UC55IWqFLDH1Xp7iu1_xknRA,42
UC55ReZRA9qcY__C_2_FYfIQ,1
UC55aFGua1bEPVbocpyzhS2Q,1
UC55i5fkEwSmzRg3Nxw83y0A,1
UC55os7K-eMLTJy_aXzm5sHw,57
UC56GhuOEASzfEfpx8qOK1rw,3
UC56gTxNs4f9xZ7Pa2i5xNzg,27
UC57Es31o_fT0gLH4aKpYb_g,1
UC57WfhXyHrH3lNnNjlUPv2w,2
UC57xjAtnJdUzlWVmE23agAQ,37
UC58SlRT_EjxhSRfY1C87Fwg,7
UC59XVgCIy_6E1uJJSxeMt7w,3
UC5AMYZafBQt6LmdpJvPSc1Q,1
UC5Al4NJzkKq4RmhxjnLDLHg,1
UC5Av_JsA_zhGKsFPH0WUvEw,46
UC5BBhKjLuh6KPkQP5GBtxOQ,5
UC5BFdGRtj5NpkdkydbdyfEA,6
UC5BixP9FtVT2M8jpadux_QA,22
UC5C35EYjk1FnQuetpMrZC1w,1
UC5Clw7wi1rCs36K522h28yg,1
UC5CpU25JuQVqrXhSRZXD6Uw,3
UC5CyMxwxwRSOrCyPO_AEpeA,1
UC5D1TiKg5e0Q2FDzlBk2mdA,18
UC5DL880q7EsLVwonoL2JxuQ,4
UC5DWMomZfXVhmEByv5ChP2A,1
UC5E-jjQPjyO70ZfZib0Si0Q,10
UC5EGDYNWY93RTbg1jM4AqrQ,2
UC5EUXLdSG4-zmOging0ILZQ,1
UC5EYxJUZM03faj-3SYDM70A,1
UC5FGjCTAs40NsZ4J1DFpcMw,1
UC5FzKN5Jk9-Pr-JgxMwJ1Lw,13
UC5GDgnja5aBHzFZJiLVLiUQ,2
UC5GPTOjEYCfaRWQELuVjJTQ,2
UC5H0unF_MU2StoSEv9CkCYQ,124
UC5HisZU78KHN63ydjlK7w7g,2
UC5HxL24mt7cGhHiG2-JsdSA,1
UC5IcIpzRsSe4HGCrf7RSKxg,5
UC5K25m5WRrO3mjOSM8fubCw,1
UC5KW5a1iTkiVIFpIgcg62BA,3
UC5KWinkcDOS7C8tWiV0LCaQ,1
UC5LiKHpnNXL0Rz-Wk9sNt6w,5
UC5MEhP816gPEZBLd55XKF1g,2
UC5MGFQ-Okh5Rk23Dzf70clw,2
UC5MaEdGrolKRJXFdXgD7RAA,3
UC5MeL4vbEJqCrfMR-FE1alg,6
UC5MlOyi9IsRCOHd3-nI3vtQ,11
UC5MnoJaasj210D8l2jkBVmQ,27
UC5N5Y8mw14IBsEnuES1G54w,12
UC5NNlK6gXWxxMnm1quAQDTQ,1
UC5NYHO9EF5Lc78n_TtC7zMQ,1
UC5NoADhvkFoQD1ERl2EocdQ,1
UC5Npwfn04kp9xKJqgTEgzxA,2
UC5O5GJn2IPF0aSwz6CRb_0g,4
UC5OHfF9QZZYhzHUWHeY4P3A,345
UC5OhhLoILL7Mhm-NJXHucSQ,1
UC5OxolW1Ow1OAapfndnfLlg,10
UC5QCCcSkUs58DLcKpw3VxGA,1
UC5QXEUfgYvI71vJaAIbd2Vw,5
UC5Rr0RZYOl7fl2rtU3YR72A,1
UC5TXYJTVJGWp2hIwu8ITJZA,1
UC5Tts1_-ZRxtox5Cv1gox8A,4
UC5UgzcQ2zu6C9qYEGgEdcwg,2
UC5VF66IZT8ZP-7Px1DLoO2w,1
UC5VYHX3LCs4AbZJNdDNpCJw,1
UC5W8kZaY_u59fwgtjnLrBXA,6
UC5WHah3Uq2MsHSGA4cqYNvQ,11
UC5YTDDXfjobzKl9qbcaZbOw,14
UC5Yt1r8Choe6faf_iTscVhQ,1
UC5Yvl7fAPk64ypo9BeN5GMQ,3
UC5Z3TuNDkgu8ZrfKWpxZmgQ,22
UC5_AMjxrFYeIsoM50X1Q_CA,2
UC5_MeJPVvUbWRSgy7gj6AYQ,18
UC5_SBQbLA9Kg7Jh5GpXoP3g,4
UC5agTiclqkFI2_sK_71etQw,1
UC5bDuwrVIPkk_Z4bOQ0h4-g,3
UC5bICWpkiBcE2H9ONCASsTw,1
UC5bQ6WD_2NLGbfeJYIwAIuA,2
UC5boiCQP5zlgTCsbjs8G2zA,5
UC5cEyg9g5_cCZqiwXk_FXfQ,1
UC5cgFPCteZenbXHwDslF6TQ,1
UC5ctJ3F2epkd4GLrCT0d_lA,1
UC5d6xXfDno91Z1bR2Bm7VKA,1
UC5dFF4M6gg2Uf8FuJVjBxAQ,1
UC5dmN7XCXY7YO_PIv0jIrkQ,3
UC5dt3AuyVNW4mRwGlFFNubg,2
UC5f2vIFXFQ-8iGm7Ju_h-Kw,1
UC5f3v7G9BPbHHegTDuS0ZDw,4
UC5fbdgYVnVwnEcM2KnaeZ0g,5
UC5gVyDpIqS4I49UpUneLntQ,1
UC5gboTizYFFQClUBckpGwTQ,153
UC5h2nBagPQqWE7oaD-IDKUg,1
UC5hL_gZKzJrgTxw8LiCvTbA,39
UC5ho18VZHwEFSahW0Q_o-6g,1
UC5iCbFCXVXNE7XkZjvWhDng,3
UC5k4JfV_57nINDujULXK7bg,1
UC5kgFP0SsTeQYZCuldi4NKA,4
UC5kjSASyEB11gZATZlIBr3Q,2
UC5kriFHXfr2lNlO4ostjp1g,7
UC5lK8O1wUXHwpygtSlAepRQ,38
UC5ly61M-50XyeshG110KywQ,3
UC5mKnVgAtjv1ms8NjQN5juQ,1
UC5mRbvBFu4q7nyvInppZfIg,4
UC5nRh7lUFvWBBlGT_hFupIA,1
UC5ny7V5EvQIK9lh_T5UhSDA,2
UC5o1liab9XU_wD8bApd7v4w,1
UC5ol_1_B32HqdOVKEwxW7Kg,10
UC5oxSw43_J8iS5FeQKn6Ugw,1
UC5pRX6iChdMnyDWCJ4xa9cA,1
UC5pwXDsgf-SXZ1mwLWssQCg,5
UC5q094bnsXnjfizYNraPF1g,1
UC5q1QREk6-OZ_kSbBvtKIsg,2
UC5q2-mCFPYC_IQR2c4RxJEA,1
UC5qQAtsubp92P4QGbftUV0w,1
UC5rO97qjR--O8rAogAp6csw,2
UC5rlwkY3KorhN8a3t2EtrHw,1
UC5s9xLWm0CNGMeLNgMOM07w,2
UC5sjSFHKlQn3ddRHS4w1GsQ,1
UC5t1puxtUJIbTzGHSzTFpmw,2
UC5tU8IP8P-6MzNTI_eS-TSQ,3
UC5tz1cUGN5Wiu4o0u4yUepQ,11
UC5uUxCwlXfJNnTQzGCSqocA,1
UC5ueZLMrqC6IUHG7D5AG5WQ,1
